CoM_x,CoM_y,CoM_z,x_body_x,x_body_y,x_body_z,y_body_x,y_body_y,y_body_z,t_ms,x_vel
0.0021365,-0.0018303,0.0033326,0.65194,-0.041963,0.7571,0.071329,0.99743,-0.0061385,109.75,-0.059713
0.0021336,-0.0018278,0.0033366,0.65202,-0.041859,0.75704,0.071044,0.99745,-0.0060367,109.8,-0.0598
0.0021306,-0.0018253,0.0033406,0.6521,-0.041753,0.75698,0.070763,0.99748,-0.0059404,109.85,-0.059887
0.0021277,-0.0018228,0.0033447,0.65218,-0.041645,0.75692,0.070485,0.9975,-0.0058498,109.9,-0.059974
0.0021247,-0.0018203,0.0033487,0.65226,-0.041535,0.75686,0.070211,0.99752,-0.0057651,109.95,-0.06006
0.0021218,-0.0018178,0.0033527,0.65234,-0.041424,0.75679,0.06994,0.99753,-0.0056864,110,-0.060146
0.0021188,-0.0018153,0.0033568,0.65242,-0.041309,0.75673,0.069674,0.99755,-0.0056139,110.05,-0.060231
0.0021159,-0.0018128,0.0033609,0.6525,-0.041193,0.75667,0.069412,0.99757,-0.0055479,110.1,-0.060316
0.0021129,-0.0018103,0.0033649,0.65258,-0.041075,0.7566,0.069154,0.99759,-0.0054884,110.15,-0.060401
0.0021099,-0.0018078,0.003369,0.65266,-0.040954,0.75654,0.0689,0.99761,-0.0054356,110.2,-0.060485
0.002107,-0.0018053,0.0033731,0.65274,-0.040832,0.75648,0.068652,0.99763,-0.0053897,110.25,-0.060568
0.002104,-0.0018028,0.0033771,0.65283,-0.040707,0.75641,0.068408,0.99764,-0.0053509,110.3,-0.060652
0.002101,-0.0018003,0.0033812,0.65291,-0.04058,0.75635,0.068169,0.99766,-0.0053193,110.35,-0.060735
0.002098,-0.0017977,0.0033853,0.65299,-0.040451,0.75629,0.067936,0.99768,-0.0052951,110.4,-0.060817
0.0020951,-0.0017952,0.0033894,0.65307,-0.040319,0.75622,0.067708,0.99769,-0.0052784,110.45,-0.060899
0.0020921,-0.0017927,0.0033935,0.65315,-0.040186,0.75616,0.067485,0.99771,-0.0052694,110.5,-0.060981
0.0020891,-0.0017902,0.0033976,0.65324,-0.04005,0.75609,0.067268,0.99772,-0.0052681,110.55,-0.061062
0.0020861,-0.0017876,0.0034017,0.65332,-0.039912,0.75603,0.067057,0.99774,-0.0052748,110.6,-0.061143
0.0020831,-0.0017851,0.0034058,0.6534,-0.039772,0.75597,0.066851,0.99775,-0.0052895,110.65,-0.061224
0.0020801,-0.0017826,0.0034099,0.65348,-0.039629,0.7559,0.066652,0.99776,-0.0053124,110.7,-0.061304
0.002077,-0.00178,0.0034141,0.65356,-0.039484,0.75584,0.066459,0.99777,-0.0053435,110.75,-0.061383
0.002074,-0.0017775,0.0034182,0.65365,-0.039337,0.75578,0.066272,0.99779,-0.0053831,110.8,-0.061463
0.002071,-0.0017749,0.0034223,0.65373,-0.039188,0.75571,0.066092,0.9978,-0.0054311,110.85,-0.061542
0.002068,-0.0017724,0.0034265,0.65381,-0.039037,0.75565,0.065918,0.99781,-0.0054876,110.9,-0.06162
0.002065,-0.0017699,0.0034306,0.65389,-0.038883,0.75559,0.065751,0.99782,-0.0055528,110.95,-0.061698
0.0020619,-0.0017673,0.0034348,0.65398,-0.038727,0.75552,0.06559,0.99783,-0.0056268,111,-0.061776
0.0020589,-0.0017648,0.003439,0.65406,-0.038569,0.75546,0.065436,0.99784,-0.0057096,111.05,-0.061853
0.0020559,-0.0017622,0.0034431,0.65414,-0.038409,0.7554,0.065289,0.99785,-0.0058012,111.1,-0.06193
0.0020528,-0.0017597,0.0034473,0.65422,-0.038246,0.75533,0.065149,0.99786,-0.0059018,111.15,-0.062006
0.0020498,-0.0017571,0.0034515,0.6543,-0.038082,0.75527,0.065017,0.99787,-0.0060113,111.2,-0.062082
0.0020467,-0.0017545,0.0034557,0.65439,-0.037915,0.75521,0.064891,0.99787,-0.0061299,111.25,-0.062158
0.0020437,-0.001752,0.0034599,0.65447,-0.037746,0.75515,0.064772,0.99788,-0.0062575,111.3,-0.062233
0.0020406,-0.0017494,0.0034641,0.65455,-0.037575,0.75508,0.06466,0.99789,-0.0063942,111.35,-0.062308
0.0020376,-0.0017469,0.0034683,0.65463,-0.037401,0.75502,0.064556,0.99789,-0.0065401,111.4,-0.062382
0.0020345,-0.0017443,0.0034725,0.65471,-0.037226,0.75496,0.064459,0.9979,-0.006695,111.45,-0.062456
0.0020314,-0.0017417,0.0034768,0.65479,-0.037048,0.7549,0.064369,0.9979,-0.0068591,111.5,-0.06253
0.0020284,-0.0017392,0.003481,0.65487,-0.036868,0.75484,0.064286,0.99791,-0.0070323,111.55,-0.062603
0.0020253,-0.0017366,0.0034852,0.65495,-0.036686,0.75478,0.064211,0.99791,-0.0072146,111.6,-0.062676
0.0020222,-0.001734,0.0034895,0.65503,-0.036502,0.75472,0.064143,0.99791,-0.007406,111.65,-0.062748
0.0020191,-0.0017314,0.0034937,0.65511,-0.036317,0.75466,0.064082,0.99792,-0.0076065,111.7,-0.06282
0.0020161,-0.0017289,0.003498,0.65519,-0.036129,0.7546,0.064029,0.99792,-0.007816,111.75,-0.062892
0.002013,-0.0017263,0.0035023,0.65527,-0.035939,0.75454,0.063983,0.99792,-0.0080344,111.8,-0.062963
0.0020099,-0.0017237,0.0035066,0.65535,-0.035747,0.75448,0.063944,0.99792,-0.0082618,111.85,-0.063034
0.0020068,-0.0017211,0.0035109,0.65543,-0.035553,0.75442,0.063913,0.99792,-0.0084981,111.9,-0.063104
0.0020037,-0.0017185,0.0035152,0.6555,-0.035357,0.75436,0.063888,0.99792,-0.0087432,111.95,-0.063175
0.0020006,-0.001716,0.0035195,0.65558,-0.035159,0.75431,0.063871,0.99792,-0.008997,112,-0.063244
0.0019975,-0.0017134,0.0035238,0.65566,-0.03496,0.75425,0.063861,0.99792,-0.0092594,112.05,-0.063314
0.0019944,-0.0017108,0.0035281,0.65573,-0.034759,0.75419,0.063858,0.99791,-0.0095304,112.1,-0.063383
0.0019913,-0.0017082,0.0035324,0.65581,-0.034556,0.75413,0.063862,0.99791,-0.0098098,112.15,-0.063451
0.0019882,-0.0017056,0.0035368,0.65589,-0.034351,0.75408,0.063873,0.99791,-0.010098,112.2,-0.063519
0.0019851,-0.001703,0.0035411,0.65596,-0.034144,0.75402,0.06389,0.9979,-0.010393,112.25,-0.063587
0.001982,-0.0017004,0.0035455,0.65604,-0.033936,0.75397,0.063914,0.9979,-0.010698,112.3,-0.063655
0.0019789,-0.0016978,0.0035498,0.65611,-0.033726,0.75391,0.063945,0.99789,-0.011009,112.35,-0.063722
0.0019757,-0.0016952,0.0035542,0.65619,-0.033515,0.75386,0.063982,0.99789,-0.011329,112.4,-0.063789
0.0019726,-0.0016926,0.0035586,0.65626,-0.033302,0.7538,0.064026,0.99788,-0.011657,112.45,-0.063855
0.0019695,-0.00169,0.003563,0.65633,-0.033087,0.75375,0.064076,0.99787,-0.011992,112.5,-0.063921
0.0019664,-0.0016874,0.0035674,0.6564,-0.032871,0.75369,0.064132,0.99787,-0.012334,112.55,-0.063987
0.0019632,-0.0016848,0.0035718,0.65648,-0.032654,0.75364,0.064194,0.99786,-0.012683,112.6,-0.064052
0.0019601,-0.0016822,0.0035762,0.65655,-0.032435,0.75359,0.064262,0.99785,-0.013039,112.65,-0.064117
0.0019569,-0.0016796,0.0035806,0.65662,-0.032215,0.75353,0.064336,0.99784,-0.013402,112.7,-0.064182
0.0019538,-0.001677,0.0035851,0.65669,-0.031993,0.75348,0.064415,0.99783,-0.013772,112.75,-0.064246
0.0019507,-0.0016744,0.0035895,0.65676,-0.031771,0.75343,0.0645,0.99782,-0.014148,112.8,-0.06431
0.0019475,-0.0016718,0.003594,0.65683,-0.031547,0.75338,0.06459,0.99781,-0.01453,112.85,-0.064374
0.0019444,-0.0016692,0.0035984,0.6569,-0.031322,0.75333,0.064685,0.99779,-0.014918,112.9,-0.064438
0.0019412,-0.0016666,0.0036029,0.65697,-0.031096,0.75328,0.064784,0.99778,-0.015312,112.95,-0.064501
0.0019381,-0.001664,0.0036074,0.65704,-0.030869,0.75323,0.064889,0.99777,-0.015711,113,-0.064563
0.0019349,-0.0016614,0.0036118,0.6571,-0.030641,0.75318,0.064998,0.99776,-0.016115,113.05,-0.064626
0.0019318,-0.0016588,0.0036163,0.65717,-0.030412,0.75313,0.065111,0.99774,-0.016525,113.1,-0.064688
0.0019286,-0.0016562,0.0036208,0.65724,-0.030183,0.75308,0.065228,0.99773,-0.016939,113.15,-0.06475
0.0019254,-0.0016535,0.0036253,0.6573,-0.029952,0.75303,0.065349,0.99771,-0.017357,113.2,-0.064811
0.0019223,-0.0016509,0.0036299,0.65737,-0.029721,0.75298,0.065474,0.9977,-0.017779,113.25,-0.064873
0.0019191,-0.0016483,0.0036344,0.65743,-0.02949,0.75294,0.065602,0.99768,-0.018206,113.3,-0.064934
0.0019159,-0.0016457,0.0036389,0.6575,-0.029257,0.75289,0.065733,0.99766,-0.018636,113.35,-0.064994
0.0019127,-0.0016431,0.0036435,0.65756,-0.029024,0.75284,0.065868,0.99765,-0.019069,113.4,-0.065055
0.0019096,-0.0016405,0.003648,0.65762,-0.028791,0.7528,0.066005,0.99763,-0.019506,113.45,-0.065115
0.0019064,-0.0016379,0.0036526,0.65769,-0.028557,0.75275,0.066144,0.99761,-0.019945,113.5,-0.065175
0.0019032,-0.0016353,0.0036571,0.65775,-0.028323,0.7527,0.066286,0.99759,-0.020386,113.55,-0.065234
0.0019,-0.0016327,0.0036617,0.65781,-0.028089,0.75266,0.066429,0.99757,-0.020829,113.6,-0.065294
0.0018968,-0.0016301,0.0036663,0.65787,-0.027854,0.75261,0.066575,0.99755,-0.021275,113.65,-0.065353
0.0018936,-0.0016274,0.0036709,0.65793,-0.027619,0.75257,0.066721,0.99754,-0.021721,113.7,-0.065411
0.0018904,-0.0016248,0.0036755,0.65799,-0.027385,0.75253,0.066869,0.99752,-0.022169,113.75,-0.06547
0.0018872,-0.0016222,0.0036801,0.65805,-0.02715,0.75248,0.067018,0.9975,-0.022618,113.8,-0.065528
0.001884,-0.0016196,0.0036847,0.65811,-0.026915,0.75244,0.067167,0.99748,-0.023067,113.85,-0.065586
0.0018808,-0.001617,0.0036893,0.65817,-0.026681,0.75239,0.067317,0.99745,-0.023516,113.9,-0.065644
0.0018776,-0.0016144,0.003694,0.65823,-0.026446,0.75235,0.067467,0.99743,-0.023965,113.95,-0.065702
0.0018744,-0.0016118,0.0036986,0.65829,-0.026212,0.75231,0.067617,0.99741,-0.024414,114,-0.065759
0.0018712,-0.0016092,0.0037033,0.65835,-0.025978,0.75227,0.067766,0.99739,-0.024862,114.05,-0.065817
0.001868,-0.0016066,0.0037079,0.6584,-0.025745,0.75223,0.067914,0.99737,-0.025308,114.1,-0.065874
0.0018648,-0.001604,0.0037126,0.65846,-0.025512,0.75218,0.068061,0.99735,-0.025753,114.15,-0.06593
0.0018616,-0.0016014,0.0037172,0.65851,-0.02528,0.75214,0.068207,0.99733,-0.026196,114.2,-0.065987
0.0018583,-0.0015988,0.0037219,0.65857,-0.025048,0.7521,0.068351,0.99731,-0.026636,114.25,-0.066043
0.0018551,-0.0015962,0.0037266,0.65863,-0.024817,0.75206,0.068493,0.99728,-0.027074,114.3,-0.066099
0.0018519,-0.0015936,0.0037313,0.65868,-0.024587,0.75202,0.068633,0.99726,-0.027509,114.35,-0.066156
0.0018486,-0.001591,0.003736,0.65873,-0.024358,0.75198,0.06877,0.99724,-0.02794,114.4,-0.066211
0.0018454,-0.0015884,0.0037407,0.65879,-0.02413,0.75194,0.068905,0.99722,-0.028368,114.45,-0.066267
0.0018422,-0.0015858,0.0037454,0.65884,-0.023902,0.7519,0.069036,0.9972,-0.028792,114.5,-0.066322
0.0018389,-0.0015832,0.0037501,0.65889,-0.023676,0.75186,0.069164,0.99718,-0.029211,114.55,-0.066378
0.0018357,-0.0015806,0.0037549,0.65895,-0.023451,0.75182,0.069288,0.99716,-0.029625,114.6,-0.066433
0.0018324,-0.0015781,0.0037596,0.659,-0.023227,0.75179,0.069408,0.99714,-0.030035,114.65,-0.066488
0.0018292,-0.0015755,0.0037643,0.65905,-0.023004,0.75175,0.069524,0.99712,-0.030438,114.7,-0.066543
0.001826,-0.0015729,0.0037691,0.6591,-0.022783,0.75171,0.069634,0.9971,-0.030836,114.75,-0.066598
0.0018227,-0.0015703,0.0037738,0.65915,-0.022563,0.75167,0.06974,0.99708,-0.031228,114.8,-0.066652
0.0018194,-0.0015677,0.0037786,0.6592,-0.022344,0.75163,0.069841,0.99706,-0.031612,114.85,-0.066707
0.0018162,-0.0015652,0.0037834,0.65925,-0.022127,0.75159,0.069936,0.99704,-0.03199,114.9,-0.066761
0.0018129,-0.0015626,0.0037881,0.6593,-0.021912,0.75156,0.070025,0.99702,-0.032361,114.95,-0.066815
0.0018097,-0.00156,0.0037929,0.65935,-0.021698,0.75152,0.070108,0.997,-0.032724,115,-0.066869
0.0018064,-0.0015574,0.0037977,0.6594,-0.021486,0.75148,0.070185,0.99699,-0.033079,115.05,-0.066923
0.0018031,-0.0015549,0.0038025,0.65945,-0.021276,0.75144,0.070255,0.99697,-0.033426,115.1,-0.066977
0.0017998,-0.0015523,0.0038073,0.6595,-0.021068,0.75141,0.070317,0.99695,-0.033764,115.15,-0.067031
0.0017966,-0.0015498,0.0038121,0.65955,-0.020862,0.75137,0.070373,0.99694,-0.034093,115.2,-0.067084
0.0017933,-0.0015472,0.0038169,0.6596,-0.020658,0.75133,0.070421,0.99692,-0.034413,115.25,-0.067138
0.00179,-0.0015446,0.0038217,0.65965,-0.020456,0.7513,0.070461,0.99691,-0.034723,115.3,-0.067191
0.0017867,-0.0015421,0.0038265,0.6597,-0.020255,0.75126,0.070492,0.9969,-0.035022,115.35,-0.067245
0.0017834,-0.0015395,0.0038313,0.65974,-0.020058,0.75122,0.070516,0.99689,-0.035312,115.4,-0.067298
0.0017801,-0.001537,0.0038361,0.65979,-0.019862,0.75119,0.07053,0.99687,-0.035591,115.45,-0.067351
0.0017768,-0.0015345,0.003841,0.65984,-0.019669,0.75115,0.070536,0.99686,-0.035859,115.5,-0.067404
0.0017735,-0.0015319,0.0038458,0.65989,-0.019478,0.75111,0.070532,0.99686,-0.036116,115.55,-0.067457
0.0017702,-0.0015294,0.0038506,0.65993,-0.019289,0.75108,0.070519,0.99685,-0.036361,115.6,-0.06751
0.0017669,-0.0015268,0.0038555,0.65998,-0.019103,0.75104,0.070497,0.99684,-0.036594,115.65,-0.067563
0.0017636,-0.0015243,0.0038603,0.66003,-0.018919,0.751,0.070464,0.99683,-0.036816,115.7,-0.067616
0.0017603,-0.0015218,0.0038652,0.66008,-0.018738,0.75097,0.070421,0.99683,-0.037024,115.75,-0.067669
0.001757,-0.0015193,0.00387,0.66012,-0.01856,0.75093,0.070367,0.99683,-0.03722,115.8,-0.067722
0.0017537,-0.0015168,0.0038749,0.66017,-0.018384,0.75089,0.070303,0.99682,-0.037403,115.85,-0.067774
0.0017503,-0.0015142,0.0038797,0.66022,-0.018211,0.75085,0.070228,0.99682,-0.037573,115.9,-0.067827
0.001747,-0.0015117,0.0038846,0.66026,-0.018041,0.75082,0.070141,0.99682,-0.03773,115.95,-0.06788
0.0017437,-0.0015092,0.0038895,0.66031,-0.017874,0.75078,0.070044,0.99682,-0.037872,116,-0.067932
0.0017404,-0.0015067,0.0038943,0.66036,-0.017709,0.75074,0.069934,0.99683,-0.038001,116.05,-0.067985
0.001737,-0.0015042,0.0038992,0.6604,-0.017547,0.7507,0.069813,0.99683,-0.038115,116.1,-0.068037
0.0017337,-0.0015017,0.0039041,0.66045,-0.017388,0.75067,0.06968,0.99684,-0.038216,116.15,-0.06809
0.0017303,-0.0014992,0.0039089,0.6605,-0.017232,0.75063,0.069535,0.99684,-0.038301,116.2,-0.068142
0.001727,-0.0014967,0.0039138,0.66055,-0.01708,0.75059,0.069378,0.99685,-0.038371,116.25,-0.068195
0.0017236,-0.0014943,0.0039187,0.66059,-0.01693,0.75055,0.069207,0.99686,-0.038427,116.3,-0.068247
0.0017203,-0.0014918,0.0039236,0.66064,-0.016783,0.75051,0.069025,0.99687,-0.038467,116.35,-0.068299
0.0017169,-0.0014893,0.0039285,0.66069,-0.016639,0.75048,0.068829,0.99689,-0.038492,116.4,-0.068352
0.0017136,-0.0014868,0.0039334,0.66074,-0.016498,0.75044,0.06862,0.9969,-0.038501,116.45,-0.068404
0.0017102,-0.0014844,0.0039382,0.66079,-0.016361,0.7504,0.068399,0.99692,-0.038495,116.5,-0.068457
0.0017069,-0.0014819,0.0039431,0.66083,-0.016226,0.75036,0.068163,0.99693,-0.038472,116.55,-0.068509
0.0017035,-0.0014795,0.003948,0.66088,-0.016095,0.75032,0.067915,0.99695,-0.038434,116.6,-0.068561
0.0017001,-0.001477,0.0039529,0.66093,-0.015967,0.75028,0.067653,0.99697,-0.038379,116.65,-0.068613
0.0016967,-0.0014745,0.0039578,0.66098,-0.015842,0.75024,0.067377,0.99699,-0.038308,116.7,-0.068666
0.0016934,-0.0014721,0.0039627,0.66103,-0.015721,0.75019,0.067088,0.99701,-0.038221,116.75,-0.068718
0.00169,-0.0014697,0.0039676,0.66108,-0.015602,0.75015,0.066784,0.99704,-0.038117,116.8,-0.06877
0.0016866,-0.0014672,0.0039725,0.66113,-0.015487,0.75011,0.066467,0.99706,-0.037997,116.85,-0.068823
0.0016832,-0.0014648,0.0039774,0.66118,-0.015375,0.75007,0.066135,0.99709,-0.037859,116.9,-0.068875
0.0016798,-0.0014624,0.0039823,0.66123,-0.015267,0.75002,0.06579,0.99712,-0.037705,116.95,-0.068927
0.0016764,-0.0014599,0.0039872,0.66129,-0.015161,0.74998,0.06543,0.99715,-0.037534,117,-0.068979
0.001673,-0.0014575,0.0039921,0.66134,-0.015059,0.74994,0.065056,0.99718,-0.037347,117.05,-0.069032
0.0016696,-0.0014551,0.003997,0.66139,-0.01496,0.74989,0.064668,0.99722,-0.037142,117.1,-0.069084
0.0016662,-0.0014527,0.0040019,0.66144,-0.014864,0.74985,0.064265,0.99725,-0.03692,117.15,-0.069136
0.0016628,-0.0014503,0.0040067,0.6615,-0.014772,0.7498,0.063848,0.99729,-0.036681,117.2,-0.069188
0.0016594,-0.0014479,0.0040116,0.66155,-0.014683,0.74976,0.063417,0.99732,-0.036426,117.25,-0.069241
0.001656,-0.0014455,0.0040165,0.66161,-0.014597,0.74971,0.062971,0.99736,-0.036153,117.3,-0.069293
0.0016526,-0.0014431,0.0040214,0.66166,-0.014514,0.74966,0.062511,0.9974,-0.035863,117.35,-0.069345
0.0016492,-0.0014407,0.0040263,0.66172,-0.014434,0.74961,0.062036,0.99744,-0.035556,117.4,-0.069397
0.0016458,-0.0014384,0.0040312,0.66178,-0.014358,0.74956,0.061547,0.99748,-0.035233,117.45,-0.06945
0.0016423,-0.001436,0.0040361,0.66183,-0.014284,0.74951,0.061044,0.99753,-0.034892,117.5,-0.069502
0.0016389,-0.0014336,0.004041,0.66189,-0.014214,0.74946,0.060526,0.99757,-0.034535,117.55,-0.069554
0.0016355,-0.0014312,0.0040458,0.66195,-0.014147,0.74941,0.059994,0.99761,-0.03416,117.6,-0.069606
0.001632,-0.0014289,0.0040507,0.66201,-0.014083,0.74936,0.059448,0.99766,-0.033769,117.65,-0.069658
0.0016286,-0.0014265,0.0040556,0.66207,-0.014022,0.74931,0.058888,0.99771,-0.033362,117.7,-0.06971
0.0016252,-0.0014242,0.0040605,0.66214,-0.013964,0.74925,0.058313,0.99775,-0.032938,117.75,-0.069762
0.0016217,-0.0014218,0.0040653,0.6622,-0.013909,0.7492,0.057725,0.9978,-0.032497,117.8,-0.069815
0.0016183,-0.0014195,0.0040702,0.66226,-0.013857,0.74914,0.057122,0.99785,-0.03204,117.85,-0.069867
0.0016148,-0.0014171,0.0040751,0.66233,-0.013808,0.74909,0.056506,0.9979,-0.031567,117.9,-0.069919
0.0016114,-0.0014148,0.0040799,0.66239,-0.013762,0.74903,0.055875,0.99795,-0.031078,117.95,-0.069971
0.0016079,-0.0014125,0.0040848,0.66246,-0.013718,0.74897,0.055232,0.99801,-0.030572,118,-0.070023
0.0016044,-0.0014101,0.0040897,0.66253,-0.013678,0.74891,0.054574,0.99806,-0.030051,118.05,-0.070075
0.001601,-0.0014078,0.0040945,0.6626,-0.01364,0.74885,0.053903,0.99811,-0.029515,118.1,-0.070126
0.0015975,-0.0014055,0.0040994,0.66267,-0.013604,0.74879,0.053219,0.99816,-0.028963,118.15,-0.070178
0.0015941,-0.0014032,0.0041042,0.66274,-0.013572,0.74873,0.052522,0.99822,-0.028396,118.2,-0.07023
0.0015906,-0.0014009,0.004109,0.66281,-0.013542,0.74867,0.051812,0.99827,-0.027814,118.25,-0.070282
0.0015871,-0.0013986,0.0041139,0.66288,-0.013514,0.7486,0.051089,0.99832,-0.027217,118.3,-0.070333
0.0015836,-0.0013963,0.0041187,0.66296,-0.013489,0.74854,0.050353,0.99838,-0.026605,118.35,-0.070385
0.0015802,-0.001394,0.0041235,0.66303,-0.013466,0.74847,0.049605,0.99843,-0.025979,118.4,-0.070437
0.0015767,-0.0013917,0.0041284,0.66311,-0.013446,0.7484,0.048844,0.99848,-0.025338,118.45,-0.070488
0.0015732,-0.0013894,0.0041332,0.66319,-0.013428,0.74833,0.048072,0.99854,-0.024684,118.5,-0.07054
0.0015697,-0.0013871,0.004138,0.66327,-0.013412,0.74826,0.047287,0.99859,-0.024016,118.55,-0.070591
0.0015662,-0.0013848,0.0041428,0.66335,-0.013399,0.74819,0.046491,0.99865,-0.023335,118.6,-0.070642
0.0015627,-0.0013825,0.0041476,0.66343,-0.013387,0.74812,0.045683,0.9987,-0.022641,118.65,-0.070693
0.0015593,-0.0013803,0.0041524,0.66351,-0.013378,0.74804,0.044864,0.99875,-0.021933,118.7,-0.070744
0.0015558,-0.001378,0.0041572,0.6636,-0.01337,0.74797,0.044034,0.9988,-0.021213,118.75,-0.070795
0.0015523,-0.0013757,0.004162,0.66369,-0.013364,0.74789,0.043193,0.99886,-0.020481,118.8,-0.070846
0.0015488,-0.0013735,0.0041668,0.66377,-0.01336,0.74781,0.042342,0.99891,-0.019737,118.85,-0.070897
0.0015453,-0.0013712,0.0041715,0.66386,-0.013358,0.74774,0.04148,0.99896,-0.018981,118.9,-0.070948
0.0015418,-0.001369,0.0041763,0.66395,-0.013358,0.74765,0.040608,0.99901,-0.018214,118.95,-0.070998
0.0015383,-0.0013667,0.0041811,0.66405,-0.013359,0.74757,0.039727,0.99906,-0.017435,119,-0.071049
0.0015348,-0.0013645,0.0041858,0.66414,-0.013361,0.74749,0.038836,0.99911,-0.016646,119.05,-0.071099
0.0015312,-0.0013622,0.0041906,0.66423,-0.013365,0.7474,0.037935,0.99915,-0.015847,119.1,-0.071149
0.0015277,-0.00136,0.0041953,0.66433,-0.013371,0.74732,0.037026,0.9992,-0.015037,119.15,-0.071199
0.0015242,-0.0013577,0.0042001,0.66443,-0.013377,0.74723,0.036108,0.99925,-0.014218,119.2,-0.071249
0.0015207,-0.0013555,0.0042048,0.66453,-0.013385,0.74714,0.035181,0.99929,-0.013389,119.25,-0.071299
0.0015172,-0.0013533,0.0042095,0.66463,-0.013394,0.74705,0.034247,0.99933,-0.012551,119.3,-0.071349
0.0015137,-0.001351,0.0042142,0.66473,-0.013404,0.74696,0.033304,0.99938,-0.011705,119.35,-0.071398
0.0015101,-0.0013488,0.0042189,0.66484,-0.013414,0.74687,0.032354,0.99942,-0.01085,119.4,-0.071448
0.0015066,-0.0013466,0.0042237,0.66494,-0.013426,0.74677,0.031397,0.99946,-0.0099878,119.45,-0.071497
0.0015031,-0.0013444,0.0042283,0.66505,-0.013438,0.74668,0.030433,0.9995,-0.0091177,119.5,-0.071546
0.0014996,-0.0013421,0.004233,0.66516,-0.013451,0.74658,0.029462,0.99953,-0.0082404,119.55,-0.071594
0.001496,-0.0013399,0.0042377,0.66527,-0.013465,0.74648,0.028485,0.99957,-0.0073563,119.6,-0.071643
0.0014925,-0.0013377,0.0042424,0.66539,-0.013479,0.74638,0.027502,0.9996,-0.0064659,119.65,-0.071691
0.001489,-0.0013355,0.0042471,0.6655,-0.013493,0.74627,0.026513,0.99963,-0.0055694,119.7,-0.07174
0.0014855,-0.0013333,0.0042517,0.66562,-0.013508,0.74617,0.025519,0.99966,-0.0046674,119.75,-0.071787
0.0014819,-0.0013311,0.0042564,0.66574,-0.013523,0.74606,0.02452,0.99969,-0.0037601,119.8,-0.071835
0.0014784,-0.0013289,0.004261,0.66586,-0.013538,0.74596,0.023517,0.99972,-0.002848,119.85,-0.071883
0.0014749,-0.0013267,0.0042656,0.66598,-0.013553,0.74585,0.022509,0.99974,-0.0019316,119.9,-0.07193
0.0014713,-0.0013245,0.0042703,0.6661,-0.013568,0.74574,0.021497,0.99977,-0.0010111,119.95,-0.071977
0.0014678,-0.0013223,0.0042749,0.66623,-0.013583,0.74563,0.020481,0.99979,-8.6946e-05,120,-0.072024
0.0014642,-0.0013201,0.0042795,0.66635,-0.013598,0.74551,0.019463,0.99981,0.00084036,120.05,-0.072071
0.0014607,-0.0013179,0.0042841,0.66648,-0.013612,0.7454,0.018441,0.99983,0.0017705,120.1,-0.072117
0.0014572,-0.0013157,0.0042887,0.66661,-0.013626,0.74528,0.017416,0.99984,0.0027029,120.15,-0.072163
0.0014536,-0.0013135,0.0042933,0.66674,-0.01364,0.74516,0.01639,0.99986,0.0036374,120.2,-0.072209
0.0014501,-0.0013113,0.0042979,0.66688,-0.013653,0.74504,0.015361,0.99987,0.0045734,120.25,-0.072255
0.0014465,-0.0013091,0.0043024,0.66701,-0.013665,0.74492,0.014331,0.99988,0.0055106,120.3,-0.0723
0.001443,-0.0013069,0.004307,0.66715,-0.013677,0.7448,0.013299,0.99989,0.0064486,120.35,-0.072345
0.0014394,-0.0013047,0.0043115,0.66729,-0.013688,0.74467,0.012266,0.9999,0.0073869,120.4,-0.07239
0.0014359,-0.0013025,0.0043161,0.66743,-0.013697,0.74455,0.011233,0.9999,0.0083252,120.45,-0.072434
0.0014323,-0.0013004,0.0043206,0.66757,-0.013706,0.74442,0.0102,0.99991,0.009263,120.5,-0.072479
0.0014288,-0.0012982,0.0043251,0.66772,-0.013714,0.74429,0.0091669,0.99991,0.0102,120.55,-0.072522
0.0014252,-0.001296,0.0043297,0.66786,-0.01372,0.74416,0.0081341,0.9999,0.011136,120.6,-0.072566
0.0014217,-0.0012938,0.0043342,0.66801,-0.013726,0.74402,0.0071021,0.9999,0.01207,120.65,-0.072609
0.0014181,-0.0012916,0.0043387,0.66816,-0.01373,0.74389,0.0060712,0.9999,0.013002,120.7,-0.072652
0.0014146,-0.0012894,0.0043431,0.66831,-0.013732,0.74375,0.0050418,0.99989,0.013931,120.75,-0.072695
0.001411,-0.0012873,0.0043476,0.66846,-0.013733,0.74362,0.0040141,0.99988,0.014858,120.8,-0.072737
0.0014075,-0.0012851,0.0043521,0.66862,-0.013733,0.74348,0.0029885,0.99987,0.015781,120.85,-0.072779
0.0014039,-0.0012829,0.0043566,0.66877,-0.013731,0.74334,0.0019653,0.99986,0.016701,120.9,-0.072821
0.0014004,-0.0012807,0.004361,0.66893,-0.013727,0.7432,0.00094492,0.99984,0.017617,120.95,-0.072862
0.0013968,-0.0012785,0.0043654,0.66909,-0.013722,0.74305,-7.2446e-05,0.99983,0.018529,121,-0.072903
0.0013933,-0.0012764,0.0043699,0.66925,-0.013714,0.74291,-0.0010864,0.99981,0.019436,121.05,-0.072944
0.0013897,-0.0012742,0.0043743,0.66941,-0.013705,0.74276,-0.0020967,0.99979,0.020337,121.1,-0.072984
0.0013862,-0.001272,0.0043787,0.66958,-0.013694,0.74262,-0.003103,0.99977,0.021234,121.15,-0.073024
