CoM_x,CoM_y,CoM_z,x_body_x,x_body_y,x_body_z,y_body_x,y_body_y,y_body_z,t_ms,x_vel
0.018012,0.0034543,0.0043408,-0.056151,-0.65019,0.75769,0.99651,-0.083411,0.0022736,179.8,0.048262
0.018011,0.0034519,0.0043399,-0.056075,-0.65018,0.75771,0.99649,-0.083714,0.0019122,179.85,0.048299
0.01801,0.0034495,0.0043389,-0.056,-0.65017,0.75772,0.99646,-0.084006,0.0015613,179.9,0.048336
0.018009,0.0034471,0.004338,-0.055924,-0.65016,0.75773,0.99644,-0.084286,0.0012209,179.95,0.048373
0.018008,0.0034447,0.0043371,-0.055848,-0.65016,0.75775,0.99642,-0.084554,0.00089091,180,0.048409
0.018007,0.0034423,0.0043362,-0.055773,-0.65015,0.75776,0.9964,-0.08481,0.00057126,180.05,0.048446
0.018005,0.0034399,0.0043352,-0.055697,-0.65014,0.75777,0.99638,-0.085054,0.00026191,180.1,0.048483
0.018004,0.0034375,0.0043343,-0.055622,-0.65012,0.75779,0.99636,-0.085287,-3.7202e-05,180.15,0.048519
0.018003,0.0034351,0.0043334,-0.055546,-0.65011,0.7578,0.99634,-0.085508,-0.00032615,180.2,0.048556
0.018002,0.0034327,0.0043324,-0.05547,-0.6501,0.75782,0.99632,-0.085717,-0.00060501,180.25,0.048592
0.018001,0.0034303,0.0043315,-0.055395,-0.65009,0.75784,0.9963,-0.085915,-0.00087386,180.3,0.048629
0.018,0.0034279,0.0043305,-0.055319,-0.65008,0.75785,0.99629,-0.086101,-0.0011328,180.35,0.048665
0.017999,0.0034256,0.0043295,-0.055244,-0.65006,0.75787,0.99627,-0.086276,-0.0013819,180.4,0.048702
0.017998,0.0034232,0.0043286,-0.055168,-0.65005,0.75789,0.99626,-0.08644,-0.0016212,180.45,0.048738
0.017996,0.0034208,0.0043276,-0.055092,-0.65003,0.75791,0.99624,-0.086593,-0.0018509,180.5,0.048774
0.017995,0.0034184,0.0043266,-0.055017,-0.65002,0.75793,0.99623,-0.086735,-0.002071,180.55,0.048811
0.017994,0.0034161,0.0043257,-0.054941,-0.65,0.75794,0.99622,-0.086865,-0.0022817,180.6,0.048847
0.017993,0.0034137,0.0043247,-0.054865,-0.64998,0.75796,0.99621,-0.086985,-0.002483,180.65,0.048883
0.017992,0.0034113,0.0043237,-0.054789,-0.64997,0.75799,0.9962,-0.087095,-0.0026751,180.7,0.048919
0.017991,0.0034089,0.0043227,-0.054713,-0.64995,0.75801,0.99619,-0.087194,-0.002858,180.75,0.048955
0.01799,0.0034066,0.0043217,-0.054637,-0.64993,0.75803,0.99618,-0.087282,-0.003032,180.8,0.048991
0.017988,0.0034042,0.0043207,-0.054561,-0.64991,0.75805,0.99617,-0.08736,-0.0031971,180.85,0.049028
0.017987,0.0034018,0.0043197,-0.054485,-0.64989,0.75807,0.99617,-0.087428,-0.0033534,180.9,0.049064
0.017986,0.0033995,0.0043187,-0.054409,-0.64987,0.7581,0.99616,-0.087486,-0.003501,180.95,0.0491
0.017985,0.0033971,0.0043177,-0.054332,-0.64984,0.75812,0.99615,-0.087534,-0.0036402,181,0.049136
0.017984,0.0033948,0.0043166,-0.054256,-0.64982,0.75815,0.99615,-0.087572,-0.003771,181.05,0.049171
0.017983,0.0033924,0.0043156,-0.054179,-0.6498,0.75818,0.99615,-0.0876,-0.0038936,181.1,0.049207
0.017981,0.0033901,0.0043146,-0.054102,-0.64977,0.7582,0.99615,-0.087619,-0.0040081,181.15,0.049243
0.01798,0.0033877,0.0043136,-0.054025,-0.64974,0.75823,0.99614,-0.087629,-0.0041146,181.2,0.049279
0.017979,0.0033854,0.0043125,-0.053948,-0.64972,0.75826,0.99614,-0.08763,-0.0042134,181.25,0.049315
0.017978,0.003383,0.0043115,-0.05387,-0.64969,0.75829,0.99614,-0.087621,-0.0043044,181.3,0.04935
0.017977,0.0033807,0.0043104,-0.053793,-0.64966,0.75832,0.99615,-0.087604,-0.004388,181.35,0.049386
0.017975,0.0033783,0.0043094,-0.053715,-0.64963,0.75835,0.99615,-0.087578,-0.0044643,181.4,0.049422
0.017974,0.003376,0.0043083,-0.053637,-0.6496,0.75838,0.99615,-0.087543,-0.0045333,181.45,0.049457
0.017973,0.0033736,0.0043073,-0.053558,-0.64957,0.75841,0.99615,-0.0875,-0.0045953,181.5,0.049493
0.017972,0.0033713,0.0043062,-0.05348,-0.64954,0.75845,0.99616,-0.087449,-0.0046504,181.55,0.049528
0.017971,0.0033689,0.0043052,-0.053401,-0.6495,0.75848,0.99616,-0.08739,-0.0046989,181.6,0.049564
0.017969,0.0033666,0.0043041,-0.053322,-0.64947,0.75852,0.99617,-0.087323,-0.0047407,181.65,0.049599
0.017968,0.0033643,0.004303,-0.053242,-0.64943,0.75855,0.99618,-0.087248,-0.0047762,181.7,0.049635
0.017967,0.0033619,0.004302,-0.053163,-0.6494,0.75859,0.99618,-0.087166,-0.0048055,181.75,0.04967
0.017966,0.0033596,0.0043009,-0.053083,-0.64936,0.75863,0.99619,-0.087077,-0.0048288,181.8,0.049706
0.017964,0.0033573,0.0042998,-0.053003,-0.64932,0.75867,0.9962,-0.08698,-0.0048462,181.85,0.049741
0.017963,0.0033549,0.0042987,-0.052922,-0.64928,0.75871,0.99621,-0.086876,-0.0048579,181.9,0.049776
0.017962,0.0033526,0.0042976,-0.052841,-0.64924,0.75875,0.99622,-0.086766,-0.0048641,181.95,0.049811
0.017961,0.0033503,0.0042965,-0.05276,-0.6492,0.75879,0.99623,-0.086649,-0.0048649,182,0.049847
0.017959,0.003348,0.0042954,-0.052678,-0.64915,0.75883,0.99624,-0.086525,-0.0048606,182.05,0.049882
0.017958,0.0033456,0.0042944,-0.052596,-0.64911,0.75887,0.99625,-0.086396,-0.0048513,182.1,0.049917
0.017957,0.0033433,0.0042932,-0.052514,-0.64907,0.75892,0.99626,-0.08626,-0.0048372,182.15,0.049952
0.017956,0.003341,0.0042921,-0.052431,-0.64902,0.75896,0.99627,-0.086118,-0.0048185,182.2,0.049987
0.017954,0.0033387,0.004291,-0.052348,-0.64897,0.75901,0.99629,-0.085971,-0.0047953,182.25,0.050022
0.017953,0.0033363,0.0042899,-0.052264,-0.64893,0.75905,0.9963,-0.085818,-0.0047679,182.3,0.050057
0.017952,0.003334,0.0042888,-0.05218,-0.64888,0.7591,0.99631,-0.08566,-0.0047364,182.35,0.050092
0.017951,0.0033317,0.0042877,-0.052095,-0.64883,0.75915,0.99633,-0.085497,-0.004701,182.4,0.050127
0.017949,0.0033294,0.0042866,-0.05201,-0.64878,0.7592,0.99634,-0.085329,-0.0046619,182.45,0.050162
0.017948,0.0033271,0.0042854,-0.051925,-0.64873,0.75925,0.99636,-0.085156,-0.0046193,182.5,0.050196
0.017947,0.0033247,0.0042843,-0.051839,-0.64867,0.7593,0.99637,-0.084979,-0.0045734,182.55,0.050231
0.017946,0.0033224,0.0042832,-0.051753,-0.64862,0.75935,0.99639,-0.084797,-0.0045243,182.6,0.050266
0.017944,0.0033201,0.004282,-0.051666,-0.64857,0.7594,0.9964,-0.084612,-0.0044723,182.65,0.050301
0.017943,0.0033178,0.0042809,-0.051578,-0.64851,0.75946,0.99642,-0.084422,-0.0044174,182.7,0.050335
0.017942,0.0033155,0.0042798,-0.05149,-0.64845,0.75951,0.99644,-0.084228,-0.00436,182.75,0.05037
0.01794,0.0033131,0.0042786,-0.051402,-0.6484,0.75957,0.99645,-0.084031,-0.0043002,182.8,0.050404
0.017939,0.0033108,0.0042775,-0.051313,-0.64834,0.75962,0.99647,-0.083831,-0.0042381,182.85,0.050439
0.017938,0.0033085,0.0042763,-0.051223,-0.64828,0.75968,0.99649,-0.083627,-0.0041741,182.9,0.050473
0.017937,0.0033062,0.0042751,-0.051133,-0.64822,0.75973,0.99651,-0.083421,-0.0041081,182.95,0.050508
0.017935,0.0033039,0.004274,-0.051042,-0.64816,0.75979,0.99652,-0.083211,-0.0040405,183,0.050542
0.017934,0.0033016,0.0042728,-0.05095,-0.6481,0.75985,0.99654,-0.082999,-0.0039714,183.05,0.050577
0.017933,0.0032992,0.0042716,-0.050858,-0.64804,0.75991,0.99656,-0.082785,-0.003901,183.1,0.050611
0.017931,0.0032969,0.0042705,-0.050765,-0.64797,0.75997,0.99658,-0.082568,-0.0038295,183.15,0.050645
0.01793,0.0032946,0.0042693,-0.050672,-0.64791,0.76003,0.9966,-0.082349,-0.0037571,183.2,0.05068
0.017929,0.0032923,0.0042681,-0.050578,-0.64785,0.76009,0.99661,-0.082128,-0.0036838,183.25,0.050714
0.017927,0.00329,0.0042669,-0.050483,-0.64778,0.76015,0.99663,-0.081906,-0.00361,183.3,0.050748
0.017926,0.0032876,0.0042658,-0.050387,-0.64772,0.76021,0.99665,-0.081682,-0.0035358,183.35,0.050782
0.017925,0.0032853,0.0042646,-0.050291,-0.64765,0.76028,0.99667,-0.081456,-0.0034613,183.4,0.050816
0.017924,0.003283,0.0042634,-0.050194,-0.64758,0.76034,0.99669,-0.08123,-0.0033868,183.45,0.05085
0.017922,0.0032807,0.0042622,-0.050097,-0.64752,0.7604,0.99671,-0.081002,-0.0033124,183.5,0.050884
0.017921,0.0032783,0.004261,-0.049998,-0.64745,0.76047,0.99673,-0.080774,-0.0032383,183.55,0.050918
0.01792,0.003276,0.0042598,-0.049899,-0.64738,0.76053,0.99675,-0.080545,-0.0031647,183.6,0.050952
0.017918,0.0032737,0.0042586,-0.049799,-0.64731,0.7606,0.99676,-0.080316,-0.0030916,183.65,0.050986
0.017917,0.0032714,0.0042574,-0.049698,-0.64724,0.76066,0.99678,-0.080086,-0.0030194,183.7,0.051019
0.017916,0.003269,0.0042561,-0.049596,-0.64717,0.76073,0.9968,-0.079856,-0.0029481,183.75,0.051053
0.017914,0.0032667,0.0042549,-0.049494,-0.6471,0.7608,0.99682,-0.079626,-0.002878,183.8,0.051087
0.017913,0.0032644,0.0042537,-0.049391,-0.64703,0.76086,0.99684,-0.079396,-0.0028091,183.85,0.05112
0.017912,0.003262,0.0042525,-0.049286,-0.64696,0.76093,0.99686,-0.079167,-0.0027417,183.9,0.051154
0.01791,0.0032597,0.0042512,-0.049181,-0.64689,0.761,0.99688,-0.078938,-0.0026759,183.95,0.051188
0.017909,0.0032573,0.00425,-0.049076,-0.64682,0.76107,0.99689,-0.07871,-0.0026118,184,0.051221
0.017908,0.003255,0.0042488,-0.048969,-0.64674,0.76113,0.99691,-0.078483,-0.0025497,184.05,0.051255
0.017907,0.0032526,0.0042475,-0.048861,-0.64667,0.7612,0.99693,-0.078256,-0.0024896,184.1,0.051288
0.017905,0.0032503,0.0042463,-0.048752,-0.6466,0.76127,0.99695,-0.078031,-0.0024317,184.15,0.051321
0.017904,0.0032479,0.004245,-0.048643,-0.64653,0.76134,0.99697,-0.077807,-0.0023761,184.2,0.051355
0.017903,0.0032456,0.0042438,-0.048532,-0.64645,0.76141,0.99698,-0.077584,-0.0023231,184.25,0.051388
0.017901,0.0032432,0.0042425,-0.048421,-0.64638,0.76148,0.997,-0.077363,-0.0022727,184.3,0.051421
0.0179,0.0032409,0.0042413,-0.048308,-0.64631,0.76155,0.99702,-0.077144,-0.0022251,184.35,0.051454
0.017899,0.0032385,0.00424,-0.048195,-0.64624,0.76161,0.99703,-0.076926,-0.0021805,184.4,0.051487
0.017897,0.0032361,0.0042387,-0.04808,-0.64616,0.76168,0.99705,-0.076711,-0.0021388,184.45,0.05152
0.017896,0.0032338,0.0042375,-0.047965,-0.64609,0.76175,0.99707,-0.076497,-0.0021004,184.5,0.051553
0.017895,0.0032314,0.0042362,-0.047848,-0.64602,0.76182,0.99708,-0.076286,-0.0020653,184.55,0.051586
0.017893,0.003229,0.0042349,-0.04773,-0.64594,0.76189,0.9971,-0.076077,-0.0020336,184.6,0.051619
0.017892,0.0032267,0.0042336,-0.047612,-0.64587,0.76196,0.99712,-0.07587,-0.0020055,184.65,0.051652
0.017891,0.0032243,0.0042323,-0.047492,-0.6458,0.76203,0.99713,-0.075666,-0.0019811,184.7,0.051685
0.01789,0.0032219,0.004231,-0.047371,-0.64573,0.7621,0.99715,-0.075465,-0.0019605,184.75,0.051717
0.017888,0.0032195,0.0042298,-0.047249,-0.64566,0.76217,0.99716,-0.075267,-0.0019439,184.8,0.05175
0.017887,0.0032171,0.0042284,-0.047126,-0.64558,0.76223,0.99718,-0.075071,-0.0019312,184.85,0.051783
0.017886,0.0032147,0.0042271,-0.047002,-0.64551,0.7623,0.99719,-0.074879,-0.0019227,184.9,0.051815
0.017884,0.0032123,0.0042258,-0.046876,-0.64544,0.76237,0.9972,-0.07469,-0.0019185,184.95,0.051848
0.017883,0.0032099,0.0042245,-0.04675,-0.64537,0.76244,0.99722,-0.074504,-0.0019187,185,0.05188
0.017882,0.0032075,0.0042232,-0.046622,-0.6453,0.7625,0.99723,-0.074321,-0.0019233,185.05,0.051912
0.01788,0.0032051,0.0042219,-0.046493,-0.64523,0.76257,0.99725,-0.074142,-0.0019324,185.1,0.051945
0.017879,0.0032027,0.0042205,-0.046363,-0.64516,0.76264,0.99726,-0.073966,-0.0019463,185.15,0.051977
0.017878,0.0032003,0.0042192,-0.046231,-0.64509,0.7627,0.99727,-0.073794,-0.0019649,185.2,0.052009
0.017877,0.0031979,0.0042179,-0.046099,-0.64502,0.76277,0.99728,-0.073625,-0.0019883,185.25,0.052041
0.017875,0.0031954,0.0042165,-0.045965,-0.64496,0.76284,0.9973,-0.073461,-0.0020167,185.3,0.052073
0.017874,0.003193,0.0042152,-0.04583,-0.64489,0.7629,0.99731,-0.0733,-0.0020501,185.35,0.052105
0.017873,0.0031906,0.0042138,-0.045693,-0.64482,0.76296,0.99732,-0.073143,-0.0020885,185.4,0.052137
0.017871,0.0031881,0.0042125,-0.045556,-0.64476,0.76303,0.99733,-0.07299,-0.0021322,185.45,0.052169
0.01787,0.0031857,0.0042111,-0.045417,-0.64469,0.76309,0.99734,-0.072842,-0.0021811,185.5,0.052201
0.017869,0.0031832,0.0042098,-0.045277,-0.64463,0.76315,0.99735,-0.072697,-0.0022353,185.55,0.052233
0.017868,0.0031808,0.0042084,-0.045135,-0.64457,0.76322,0.99736,-0.072557,-0.002295,185.6,0.052264
0.017866,0.0031783,0.004207,-0.044992,-0.6445,0.76328,0.99737,-0.072421,-0.00236,185.65,0.052296
0.017865,0.0031759,0.0042056,-0.044848,-0.64444,0.76334,0.99738,-0.072289,-0.0024307,185.7,0.052328
0.017864,0.0031734,0.0042042,-0.044703,-0.64438,0.7634,0.99739,-0.072162,-0.0025068,185.75,0.052359
0.017863,0.0031709,0.0042029,-0.044556,-0.64432,0.76346,0.9974,-0.072039,-0.0025887,185.8,0.052391
0.017861,0.0031685,0.0042015,-0.044408,-0.64426,0.76351,0.99741,-0.071921,-0.0026762,185.85,0.052422
0.01786,0.003166,0.0042001,-0.044258,-0.6442,0.76357,0.99741,-0.071807,-0.0027695,185.9,0.052453
0.017859,0.0031635,0.0041987,-0.044107,-0.64415,0.76363,0.99742,-0.071697,-0.0028685,185.95,0.052485
0.017858,0.003161,0.0041972,-0.043955,-0.64409,0.76368,0.99743,-0.071593,-0.0029734,186,0.052516
0.017856,0.0031585,0.0041958,-0.043801,-0.64404,0.76374,0.99744,-0.071493,-0.0030842,186.05,0.052547
0.017855,0.003156,0.0041944,-0.043646,-0.64398,0.76379,0.99744,-0.071398,-0.0032009,186.1,0.052578
0.017854,0.0031535,0.004193,-0.043489,-0.64393,0.76385,0.99745,-0.071307,-0.0033235,186.15,0.052609
0.017853,0.003151,0.0041916,-0.043331,-0.64388,0.7639,0.99745,-0.071221,-0.0034521,186.2,0.05264
0.017851,0.0031485,0.0041901,-0.043172,-0.64383,0.76395,0.99746,-0.07114,-0.0035868,186.25,0.052671
0.01785,0.003146,0.0041887,-0.043011,-0.64378,0.764,0.99746,-0.071064,-0.0037274,186.3,0.052701
0.017849,0.0031435,0.0041872,-0.042848,-0.64373,0.76405,0.99747,-0.070993,-0.0038742,186.35,0.052732
0.017848,0.0031409,0.0041858,-0.042685,-0.64368,0.7641,0.99747,-0.070926,-0.004027,186.4,0.052763
0.017846,0.0031384,0.0041843,-0.04252,-0.64364,0.76415,0.99748,-0.070864,-0.0041859,186.45,0.052793
0.017845,0.0031359,0.0041829,-0.042353,-0.64359,0.76419,0.99748,-0.070807,-0.004351,186.5,0.052824
0.017844,0.0031333,0.0041814,-0.042185,-0.64355,0.76424,0.99748,-0.070755,-0.0045222,186.55,0.052854
0.017843,0.0031308,0.0041799,-0.042015,-0.64351,0.76428,0.99749,-0.070708,-0.0046995,186.6,0.052884
0.017842,0.0031282,0.0041784,-0.041844,-0.64347,0.76433,0.99749,-0.070666,-0.0048829,186.65,0.052915
0.01784,0.0031257,0.0041769,-0.041671,-0.64343,0.76437,0.99749,-0.070628,-0.0050725,186.7,0.052945
0.017839,0.0031231,0.0041755,-0.041497,-0.64339,0.76441,0.99749,-0.070595,-0.0052682,186.75,0.052975
0.017838,0.0031206,0.004174,-0.041322,-0.64336,0.76445,0.99749,-0.070567,-0.0054701,186.8,0.053005
0.017837,0.003118,0.0041724,-0.041145,-0.64332,0.76449,0.99749,-0.070544,-0.0056781,186.85,0.053035
0.017836,0.0031154,0.0041709,-0.040967,-0.64329,0.76453,0.99749,-0.070526,-0.0058922,186.9,0.053065
0.017834,0.0031128,0.0041694,-0.040787,-0.64325,0.76456,0.99749,-0.070513,-0.0061125,186.95,0.053095
0.017833,0.0031102,0.0041679,-0.040605,-0.64322,0.7646,0.99749,-0.070504,-0.0063388,187,0.053125
0.017832,0.0031077,0.0041664,-0.040422,-0.64319,0.76464,0.99749,-0.0705,-0.0065712,187.05,0.053154
0.017831,0.0031051,0.0041648,-0.040238,-0.64317,0.76467,0.99749,-0.070501,-0.0068097,187.1,0.053184
0.01783,0.0031025,0.0041633,-0.040052,-0.64314,0.7647,0.99749,-0.070506,-0.0070542,187.15,0.053214
0.017829,0.0030999,0.0041618,-0.039864,-0.64311,0.76473,0.99748,-0.070517,-0.0073047,187.2,0.053243
0.017827,0.0030973,0.0041602,-0.039676,-0.64309,0.76476,0.99748,-0.070531,-0.0075612,187.25,0.053272
0.017826,0.0030946,0.0041587,-0.039485,-0.64307,0.76479,0.99748,-0.070551,-0.0078236,187.3,0.053302
0.017825,0.003092,0.0041571,-0.039293,-0.64305,0.76482,0.99747,-0.070575,-0.0080919,187.35,0.053331
0.017824,0.0030894,0.0041555,-0.0391,-0.64303,0.76484,0.99747,-0.070603,-0.0083662,187.4,0.05336
0.017823,0.0030868,0.004154,-0.038905,-0.64301,0.76487,0.99746,-0.070636,-0.0086462,187.45,0.053389
0.017822,0.0030841,0.0041524,-0.038709,-0.64299,0.76489,0.99746,-0.070674,-0.008932,187.5,0.053419
0.01782,0.0030815,0.0041508,-0.038511,-0.64298,0.76491,0.99745,-0.070715,-0.0092236,187.55,0.053447
0.017819,0.0030789,0.0041492,-0.038312,-0.64297,0.76494,0.99745,-0.070761,-0.0095209,187.6,0.053476
0.017818,0.0030762,0.0041476,-0.038112,-0.64295,0.76496,0.99744,-0.070812,-0.0098238,187.65,0.053505
0.017817,0.0030736,0.004146,-0.037909,-0.64294,0.76497,0.99743,-0.070867,-0.010132,187.7,0.053534
0.017816,0.0030709,0.0041444,-0.037706,-0.64294,0.76499,0.99743,-0.070925,-0.010446,187.75,0.053563
0.017815,0.0030683,0.0041428,-0.037501,-0.64293,0.76501,0.99742,-0.070988,-0.010766,187.8,0.053591
0.017814,0.0030656,0.0041412,-0.037295,-0.64292,0.76502,0.99741,-0.071055,-0.011091,187.85,0.05362
0.017813,0.0030629,0.0041395,-0.037087,-0.64292,0.76504,0.9974,-0.071126,-0.011421,187.9,0.053648
0.017811,0.0030603,0.0041379,-0.036878,-0.64291,0.76505,0.99739,-0.071201,-0.011757,187.95,0.053677
0.01781,0.0030576,0.0041363,-0.036667,-0.64291,0.76506,0.99738,-0.07128,-0.012098,188,0.053705
0.017809,0.0030549,0.0041346,-0.036455,-0.64291,0.76507,0.99737,-0.071363,-0.012444,188.05,0.053734
0.017808,0.0030522,0.004133,-0.036242,-0.64291,0.76508,0.99736,-0.071449,-0.012795,188.1,0.053762
0.017807,0.0030495,0.0041313,-0.036027,-0.64291,0.76509,0.99735,-0.071539,-0.013151,188.15,0.05379
0.017806,0.0030469,0.0041296,-0.035811,-0.64292,0.7651,0.99734,-0.071633,-0.013512,188.2,0.053818
0.017805,0.0030442,0.004128,-0.035594,-0.64292,0.7651,0.99733,-0.07173,-0.013878,188.25,0.053846
0.017804,0.0030415,0.0041263,-0.035375,-0.64293,0.76511,0.99732,-0.07183,-0.014248,188.3,0.053874
0.017803,0.0030388,0.0041246,-0.035155,-0.64294,0.76511,0.9973,-0.071934,-0.014624,188.35,0.053902
0.017802,0.0030361,0.0041229,-0.034934,-0.64295,0.76511,0.99729,-0.072041,-0.015003,188.4,0.05393
0.017801,0.0030333,0.0041212,-0.034712,-0.64296,0.76511,0.99727,-0.072152,-0.015388,188.45,0.053957
0.0178,0.0030306,0.0041195,-0.034488,-0.64297,0.76511,0.99726,-0.072265,-0.015777,188.5,0.053985
0.017799,0.0030279,0.0041178,-0.034263,-0.64298,0.76511,0.99725,-0.072382,-0.01617,188.55,0.054013
0.017797,0.0030252,0.0041161,-0.034037,-0.643,0.76511,0.99723,-0.072501,-0.016567,188.6,0.05404
0.017796,0.0030225,0.0041144,-0.033809,-0.64301,0.76511,0.99722,-0.072624,-0.016969,188.65,0.054068
0.017795,0.0030198,0.0041127,-0.033581,-0.64303,0.7651,0.9972,-0.072749,-0.017374,188.7,0.054095
0.017794,0.003017,0.0041109,-0.033351,-0.64305,0.7651,0.99718,-0.072876,-0.017784,188.75,0.054123
0.017793,0.0030143,0.0041092,-0.03312,-0.64307,0.76509,0.99717,-0.073007,-0.018197,188.8,0.05415
0.017792,0.0030116,0.0041075,-0.032888,-0.64309,0.76509,0.99715,-0.07314,-0.018614,188.85,0.054177
0.017791,0.0030088,0.0041057,-0.032655,-0.64311,0.76508,0.99713,-0.073275,-0.019035,188.9,0.054204
0.01779,0.0030061,0.0041039,-0.03242,-0.64313,0.76507,0.99711,-0.073413,-0.019459,188.95,0.054231
0.017789,0.0030034,0.0041022,-0.032185,-0.64316,0.76506,0.99709,-0.073552,-0.019886,189,0.054258
0.017788,0.0030006,0.0041004,-0.031949,-0.64318,0.76505,0.99707,-0.073694,-0.020317,189.05,0.054285
0.017787,0.0029979,0.0040986,-0.031711,-0.64321,0.76504,0.99705,-0.073838,-0.020751,189.1,0.054312
0.017786,0.0029951,0.0040969,-0.031473,-0.64323,0.76502,0.99703,-0.073984,-0.021188,189.15,0.054339
0.017785,0.0029924,0.0040951,-0.031233,-0.64326,0.76501,0.99701,-0.074132,-0.021628,189.2,0.054366
0.017784,0.0029896,0.0040933,-0.030993,-0.64329,0.765,0.99699,-0.074281,-0.022071,189.25,0.054393
0.017783,0.0029869,0.0040915,-0.030752,-0.64332,0.76498,0.99697,-0.074432,-0.022517,189.3,0.05442
0.017782,0.0029841,0.0040897,-0.03051,-0.64335,0.76496,0.99695,-0.074585,-0.022965,189.35,0.054446
0.017781,0.0029814,0.0040879,-0.030267,-0.64338,0.76495,0.99693,-0.074739,-0.023416,189.4,0.054473
0.01778,0.0029786,0.0040861,-0.030023,-0.64341,0.76493,0.99691,-0.074894,-0.023869,189.45,0.0545
0.017779,0.0029759,0.0040842,-0.029778,-0.64345,0.76491,0.99688,-0.075051,-0.024324,189.5,0.054526
0.017778,0.0029731,0.0040824,-0.029533,-0.64348,0.76489,0.99686,-0.075208,-0.024781,189.55,0.054552
0.017777,0.0029703,0.0040806,-0.029287,-0.64352,0.76487,0.99684,-0.075367,-0.025241,189.6,0.054579
0.017776,0.0029676,0.0040787,-0.02904,-0.64355,0.76485,0.99681,-0.075526,-0.025702,189.65,0.054605
0.017775,0.0029648,0.0040769,-0.028792,-0.64359,0.76483,0.99679,-0.075687,-0.026164,189.7,0.054632
0.017774,0.002962,0.0040751,-0.028544,-0.64363,0.76481,0.99676,-0.075848,-0.026629,189.75,0.054658
0.017773,0.0029593,0.0040732,-0.028295,-0.64366,0.76479,0.99674,-0.076009,-0.027095,189.8,0.054684
0.017772,0.0029565,0.0040713,-0.028045,-0.6437,0.76476,0.99671,-0.076171,-0.027562,189.85,0.05471
0.017771,0.0029537,0.0040695,-0.027795,-0.64374,0.76474,0.99669,-0.076334,-0.02803,189.9,0.054736
0.01777,0.0029509,0.0040676,-0.027545,-0.64378,0.76471,0.99666,-0.076496,-0.028499,189.95,0.054763
0.017769,0.0029482,0.0040657,-0.027293,-0.64382,0.76469,0.99664,-0.076659,-0.02897,190,0.054789
0.017768,0.0029454,0.0040638,-0.027042,-0.64386,0.76466,0.99661,-0.076822,-0.029441,190.05,0.054815
0.017767,0.0029426,0.0040619,-0.02679,-0.6439,0.76464,0.99658,-0.076984,-0.029912,190.1,0.054841
0.017767,0.0029398,0.0040601,-0.026537,-0.64394,0.76461,0.99656,-0.077147,-0.030385,190.15,0.054867
0.017766,0.0029371,0.0040582,-0.026284,-0.64399,0.76459,0.99653,-0.077309,-0.030857,190.2,0.054892
0.017765,0.0029343,0.0040562,-0.026031,-0.64403,0.76456,0.9965,-0.077471,-0.03133,190.25,0.054918
0.017764,0.0029315,0.0040543,-0.025777,-0.64407,0.76453,0.99647,-0.077632,-0.031803,190.3,0.054944
0.017763,0.0029287,0.0040524,-0.025524,-0.64411,0.7645,0.99645,-0.077793,-0.032275,190.35,0.05497
0.017762,0.002926,0.0040505,-0.02527,-0.64416,0.76448,0.99642,-0.077953,-0.032748,190.4,0.054996
0.017761,0.0029232,0.0040486,-0.025015,-0.6442,0.76445,0.99639,-0.078112,-0.03322,190.45,0.055021
0.01776,0.0029204,0.0040466,-0.024761,-0.64424,0.76442,0.99636,-0.07827,-0.033692,190.5,0.055047
0.017759,0.0029176,0.0040447,-0.024506,-0.64429,0.76439,0.99633,-0.078427,-0.034163,190.55,0.055073
0.017758,0.0029149,0.0040428,-0.024251,-0.64433,0.76436,0.99631,-0.078583,-0.034633,190.6,0.055099
0.017757,0.0029121,0.0040408,-0.023997,-0.64438,0.76433,0.99628,-0.078738,-0.035102,190.65,0.055124
0.017756,0.0029093,0.0040389,-0.023742,-0.64442,0.7643,0.99625,-0.078891,-0.035571,190.7,0.05515
0.017755,0.0029065,0.0040369,-0.023487,-0.64447,0.76427,0.99622,-0.079043,-0.036038,190.75,0.055175
0.017754,0.0029037,0.0040349,-0.023232,-0.64451,0.76424,0.99619,-0.079193,-0.036504,190.8,0.055201
0.017753,0.002901,0.004033,-0.022977,-0.64456,0.76421,0.99616,-0.079342,-0.036968,190.85,0.055226
0.017752,0.0028982,0.004031,-0.022723,-0.6446,0.76418,0.99613,-0.079489,-0.03743,190.9,0.055252
0.017752,0.0028954,0.004029,-0.022468,-0.64465,0.76415,0.9961,-0.079633,-0.037891,190.95,0.055277
0.017751,0.0028926,0.004027,-0.022214,-0.64469,0.76412,0.99607,-0.079776,-0.03835,191,0.055303
0.01775,0.0028899,0.0040251,-0.02196,-0.64474,0.76409,0.99605,-0.079917,-0.038807,191.05,0.055328
0.017749,0.0028871,0.0040231,-0.021706,-0.64478,0.76406,0.99602,-0.080055,-0.039262,191.1,0.055354
0.017748,0.0028843,0.0040211,-0.021453,-0.64483,0.76403,0.99599,-0.080191,-0.039714,191.15,0.055379
0.017747,0.0028815,0.0040191,-0.021199,-0.64487,0.764,0.99596,-0.080325,-0.040164,191.2,0.055405
0.017746,0.0028788,0.0040171,-0.020947,-0.64491,0.76397,0.99593,-0.080456,-0.040611,191.25,0.05543
0.017745,0.002876,0.0040151,-0.020694,-0.64496,0.76394,0.9959,-0.080584,-0.041056,191.3,0.055455
